City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Vardo,NO,2021-06-08 14:07:14,70.3705,31.1107,57.4,81,20,9.22
294,Nelson Bay,AU,2021-06-08 14:07:14,-32.7167,152.15,55.99,95,100,12.86
295,Lucea,JM,2021-06-08 14:07:14,18.451,-78.1736,85.86,76,38,16.15
296,Luwuk,ID,2021-06-08 14:07:15,-0.9516,122.7875,77.18,83,78,3.56
297,Rocha,UY,2021-06-08 14:07:15,-34.4833,-54.3333,61.95,79,98,12.71
298,Zhirnovsk,RU,2021-06-08 14:07:15,50.9845,44.7735,72.95,55,99,5.01
299,Mount Gambier,AU,2021-06-08 14:07:15,-37.8333,140.7667,48.11,87,100,21.85
300,Bambanglipuro,ID,2021-06-08 14:07:16,-7.95,110.2833,63.61,80,100,5.68
301,Zhumadian,CN,2021-06-08 14:07:16,32.9794,114.0294,85.12,39,100,4.59
302,Espoo,FI,2021-06-08 14:07:16,60.25,24.6667,71.94,51,0,3.0
303,Quelimane,MZ,2021-06-08 14:07:17,-17.8786,36.8883,74.39,60,36,5.97
304,Fairbanks,US,2021-06-08 14:07:17,64.8378,-147.7164,50.59,94,90,5.75
305,Trairi,BR,2021-06-08 14:03:52,-3.2778,-39.2689,86.61,59,97,9.15
306,Sao Filipe,CV,2021-06-08 14:07:17,14.8961,-24.4956,80.67,56,42,9.44
307,Dawlatabad,AF,2021-06-08 14:07:18,36.4141,64.9053,95.74,18,0,11.83
308,Krasnovishersk,RU,2021-06-08 14:07:18,60.4078,57.082,62.49,31,7,4.09
309,Baker City,US,2021-06-08 14:06:47,44.7749,-117.8344,51.64,61,1,3.44
310,Launceston,AU,2021-06-08 14:07:18,-41.45,147.1667,47.84,91,40,5.57
311,Lazaro Cardenas,MX,2021-06-08 14:07:19,17.9583,-102.2,82.9,69,83,2.98
312,Grand Gaube,MU,2021-06-08 14:07:19,-20.0064,57.6608,72.37,62,58,5.01
313,Puqi,CN,2021-06-08 14:07:19,29.7167,113.8833,79.9,72,99,2.91
314,Portland,US,2021-06-08 14:07:20,45.5234,-122.6762,54.36,87,75,1.99
315,Lagoa,PT,2021-06-08 14:07:20,39.05,-27.9833,65.08,93,38,17.22
316,Bitung,ID,2021-06-08 14:07:20,1.4451,125.1824,79.65,84,66,7.36
317,Senanga,ZM,2021-06-08 14:07:20,-16.1167,23.2667,80.85,22,28,4.16
318,Shunyi,CN,2021-06-08 14:07:21,40.125,116.6453,76.95,69,100,6.71
319,Petropavlovskoye,RU,2021-06-08 14:07:21,52.0712,84.107,59.79,89,100,8.81
320,Goderich,CA,2021-06-08 14:07:21,43.7501,-81.7165,77.04,96,100,4.76
321,Marzuq,YE,2021-06-08 14:07:22,14.4,46.4667,93.87,22,29,15.28
322,Rumphi,MW,2021-06-08 14:07:22,-11.0186,33.8575,69.51,62,51,8.99
323,Inhambane,MZ,2021-06-08 14:07:22,-23.865,35.3833,72.19,67,46,9.82
324,Jawar,IN,2021-06-08 14:07:23,23.0,76.5,86.95,53,60,6.44
325,Nador,MA,2021-06-08 14:07:23,35.174,-2.9287,71.85,78,40,5.97
326,Aklavik,CA,2021-06-08 14:07:23,68.2191,-135.0107,47.19,56,45,4.45
327,Tucuman,AR,2021-06-08 14:03:20,-26.8241,-65.2226,64.33,60,0,3.11
328,Rosbach,DE,2021-06-08 14:07:24,50.8,7.6167,74.71,54,63,5.32
329,Naica,MX,2021-06-08 14:07:24,27.85,-105.4833,80.98,20,93,6.15
330,Arkadelphia,US,2021-06-08 14:03:42,34.1209,-93.0538,76.59,99,90,0.0
331,Cochrane,CA,2021-06-08 14:07:24,51.1834,-114.4687,45.86,87,100,2.1
332,Darnah,LY,2021-06-08 14:07:24,32.767,22.6367,77.0,64,10,16.55
333,Mezhdurechensk,RU,2021-06-08 14:07:25,53.6942,88.0603,64.99,75,5,0.94
334,Takaungu,KE,2021-06-08 14:07:25,-3.6837,39.8566,80.28,66,58,20.02
335,Trinidad,BO,2021-06-08 14:07:25,-14.8333,-64.9,76.77,77,87,2.1
336,Don Benito,ES,2021-06-08 14:07:25,38.9563,-5.8616,96.93,12,8,6.06
337,Buchanan,LR,2021-06-08 14:05:18,5.8808,-10.0467,83.62,71,95,7.9
338,Tarauaca,BR,2021-06-08 14:07:26,-8.1614,-70.7656,76.06,90,99,0.63
339,Miri,MY,2021-06-08 14:07:26,4.4148,114.0089,80.04,81,100,3.76
340,Cururupu,BR,2021-06-08 14:07:26,-1.8283,-44.8683,87.24,60,43,4.94
341,Berlevag,NO,2021-06-08 14:07:27,70.8578,29.0864,55.2,71,75,8.05
342,Bayan,CN,2021-06-08 14:07:27,46.0833,127.4,66.4,58,100,5.32
343,Sheridan,US,2021-06-08 14:03:55,44.8333,-106.9173,72.3,59,1,6.91
344,Baghdad,IQ,2021-06-08 14:03:42,33.3406,44.4009,103.68,6,97,14.18
345,Yenagoa,NG,2021-06-08 14:07:27,4.9247,6.2642,85.44,72,85,5.14
346,Lasa,IT,2021-06-08 14:07:27,46.6166,10.7002,70.63,87,100,2.86
347,Moengo,SR,2021-06-08 14:07:28,5.6167,-54.4,80.65,88,71,4.43
348,Vila Do Maio,CV,2021-06-08 14:07:28,15.1333,-23.2167,88.59,83,2,14.67
349,Tungor,RU,2021-06-08 14:07:28,53.3808,142.9564,46.09,89,28,6.55
350,Shingu,JP,2021-06-08 14:07:28,33.7333,135.9833,70.07,76,5,4.88
351,Olinda,BR,2021-06-08 14:07:00,-8.0089,-34.8553,73.13,88,90,9.24
352,Sweetwater,US,2021-06-08 14:07:29,25.7634,-80.3731,86.02,69,40,1.99
353,Codrington,AU,2021-06-08 14:07:29,-38.2667,141.9667,51.55,70,100,27.78
354,Suriapet,IN,2021-06-08 14:07:29,17.15,79.6167,94.59,37,72,5.28
355,Port Lincoln,AU,2021-06-08 14:07:30,-34.7333,135.8667,55.06,57,100,22.46
356,Bud,US,2021-06-08 14:07:30,39.447,-86.1758,75.29,99,50,8.41
357,Teya,RU,2021-06-08 14:07:30,60.3778,92.6267,50.0,92,98,4.16
358,Turukhansk,RU,2021-06-08 14:07:31,65.8167,87.9833,45.12,50,97,10.31
359,Coihaique,CL,2021-06-08 14:07:31,-45.5752,-72.0662,50.11,66,75,9.22
360,Sola,VU,2021-06-08 14:07:31,-13.8833,167.55,78.24,76,100,18.7
361,Tsaratanana,MG,2021-06-08 14:07:31,-16.7833,47.65,74.01,55,24,12.24
362,Satun,TH,2021-06-08 14:07:32,6.8333,100.0,82.4,92,100,3.18
363,Shimoda,JP,2021-06-08 14:07:32,34.6667,138.95,69.8,77,4,10.49
364,Falam,MM,2021-06-08 14:07:32,22.9167,93.6833,66.36,85,97,3.27
365,Sinnamary,GF,2021-06-08 14:07:33,5.3833,-52.95,80.28,88,59,11.01
366,Kerrville,US,2021-06-08 14:04:37,30.0474,-99.1403,76.86,95,90,5.75
367,Navoi,UZ,2021-06-08 14:07:33,40.0844,65.3792,92.68,12,0,14.45
368,Geraldton,AU,2021-06-08 14:07:33,-28.7667,114.6,64.81,42,75,28.05
369,Gobabis,NA,2021-06-08 14:07:34,-22.45,18.9667,73.0,24,11,17.36
370,Vila Franca Do Campo,PT,2021-06-08 14:07:34,37.7167,-25.4333,70.21,80,100,9.93
371,Beaverton,US,2021-06-08 14:07:34,45.4871,-122.8037,53.82,84,90,1.99
372,Sakaiminato,JP,2021-06-08 14:07:34,35.55,133.2333,66.99,84,81,2.93
373,Sitka,US,2021-06-08 14:07:35,57.0531,-135.33,48.09,87,20,0.0
374,Pemba,MZ,2021-06-08 14:07:35,-12.974,40.5178,78.19,70,12,18.37
375,Pangai,TO,2021-06-08 14:07:35,-19.8,-174.35,76.24,70,100,8.28
376,Tautira,PF,2021-06-08 14:07:36,-17.7333,-149.15,77.0,77,86,10.58
377,Cockburn Town,TC,2021-06-08 14:07:36,21.4612,-71.1419,79.93,79,24,19.91
378,Nemuro,JP,2021-06-08 14:07:36,43.3236,145.575,43.45,89,0,11.1
379,Dubbo,AU,2021-06-08 14:07:37,-32.25,148.6167,41.13,93,90,0.0
380,Shache,CN,2021-06-08 14:07:37,38.4167,77.2406,88.65,16,49,7.99
381,Nisia Floresta,BR,2021-06-08 14:07:37,-6.0911,-35.2086,83.21,64,89,10.58
382,Gravdal,NO,2021-06-08 14:07:37,68.1214,13.5031,58.68,82,75,12.66
383,Irpa Irpa,BO,2021-06-08 14:07:38,-17.7167,-66.2667,64.26,20,80,2.01
384,Wukari,NG,2021-06-08 14:07:38,7.85,9.7833,95.68,43,29,2.98
385,Sioux Lookout,CA,2021-06-08 14:03:07,50.1001,-91.917,71.71,41,99,3.56
386,Impfondo,CG,2021-06-08 14:07:38,1.6381,18.0667,84.47,64,97,4.14
387,Heihe,CN,2021-06-08 14:07:38,50.2441,127.4902,68.58,67,100,7.14
388,Chinhoyi,ZW,2021-06-08 14:07:39,-17.3667,30.2,73.08,27,80,4.47
389,Richards Bay,ZA,2021-06-08 14:07:39,-28.783,32.0377,72.46,58,0,11.83
390,Sesheke,ZM,2021-06-08 14:07:39,-17.4759,24.2968,77.4,24,97,5.59
391,Nevers,FR,2021-06-08 14:03:32,46.9167,3.3333,75.79,46,0,7.29
392,Linkou,CN,2021-06-08 14:07:40,45.3,130.2833,62.33,71,91,1.79
393,Juneau,US,2021-06-08 14:06:46,58.3019,-134.4197,52.21,90,75,2.08
394,Dayong,CN,2021-06-08 14:07:40,25.0209,118.2898,74.88,95,100,1.61
395,Berbera,SO,2021-06-08 14:06:14,10.4396,45.0143,93.16,53,5,1.97
396,Angoche,MZ,2021-06-08 14:07:40,-16.2325,39.9086,75.33,68,34,12.33
397,Ulladulla,AU,2021-06-08 14:07:41,-35.35,150.4667,53.87,79,96,7.85
398,Karratha,AU,2021-06-08 14:07:41,-20.7377,116.8463,75.54,56,100,10.69
399,Rawson,AR,2021-06-08 14:07:41,-43.3002,-65.1023,59.29,48,100,34.9
400,Yeniseysk,RU,2021-06-08 14:07:42,58.4497,92.1703,64.62,68,77,8.95
401,Bilibino,RU,2021-06-08 14:07:42,68.0546,166.4372,51.06,84,100,6.78
402,Uspenka,UA,2021-06-08 14:07:42,48.3903,39.1619,68.85,73,100,10.42
403,Leningradskiy,RU,2021-06-08 14:07:42,69.3833,178.4167,34.21,88,54,8.93
404,Daye,CN,2021-06-08 14:07:43,30.0833,114.95,79.86,76,78,5.17
405,Paraiso,CR,2021-06-08 14:07:43,9.8383,-83.8656,72.95,77,74,1.63
406,San Alberto,CO,2021-06-08 14:07:43,7.7611,-73.3922,80.56,78,71,4.05
407,Mandalgovi,MN,2021-06-08 14:07:44,45.7625,106.2708,55.36,43,0,8.12
408,Mount Isa,AU,2021-06-08 14:07:44,-20.7333,139.5,60.57,39,0,13.8
409,Paracuru,BR,2021-06-08 14:07:44,-3.41,-39.0306,86.02,60,97,10.76
410,Ambilobe,MG,2021-06-08 14:07:44,-13.2,49.05,76.53,69,2,2.06
411,Flinders,AU,2021-06-08 14:07:45,-34.5833,150.8552,56.17,66,100,4.0
412,Hirara,JP,2021-06-08 14:07:45,24.8,125.2833,80.42,80,100,18.32
413,Muzaffargarh,PK,2021-06-08 14:07:45,30.0754,71.1921,104.02,16,0,10.02
414,Saint George,US,2021-06-08 14:07:45,37.1041,-113.5841,77.38,25,1,3.0
415,Sitio Novo Do Tocantins,BR,2021-06-08 14:07:46,-5.5183,-47.4611,88.61,48,65,4.05
416,Sur,OM,2021-06-08 14:07:46,22.5667,59.5289,92.44,59,0,3.38
417,New Castle,US,2021-06-08 14:07:46,41.0037,-80.347,78.12,89,90,4.61
418,Komsomolskiy,UZ,2021-06-08 14:07:47,40.4272,71.7189,88.52,27,3,9.22
419,Hay River,CA,2021-06-08 14:07:47,60.8156,-115.7999,40.28,83,100,0.69
420,Shatrovo,RU,2021-06-08 14:07:47,56.5167,64.6333,60.51,45,6,7.81
421,Tuatapere,NZ,2021-06-08 14:07:48,-46.1333,167.6833,49.82,92,100,3.8
422,Sebeta,ET,2021-06-08 14:07:48,8.9167,38.6167,78.71,19,70,15.59
423,Tinyahuarco,PE,2021-06-08 14:07:48,-10.75,-76.3,42.19,70,99,3.29
424,Aykino,RU,2021-06-08 14:07:48,62.2248,49.9922,63.41,22,2,3.96
425,Kavaratti,IN,2021-06-08 14:07:49,10.5669,72.642,83.61,75,62,16.78
426,Santa Maria,BR,2021-06-08 14:07:49,-29.6842,-53.8069,61.27,94,100,6.46
427,Morant Bay,JM,2021-06-08 14:07:49,17.8815,-76.4093,83.62,73,46,10.63
428,Bengkulu,ID,2021-06-08 14:07:50,-3.8004,102.2655,78.1,85,100,4.32
429,San Juan Del Sur,NI,2021-06-08 14:07:50,11.2529,-85.8705,81.18,74,79,10.96
430,Roma,US,2021-06-08 14:06:44,43.2128,-75.4557,75.06,93,20,0.0
431,Akhmim,EG,2021-06-08 14:07:50,26.5622,31.745,100.04,7,0,20.11
432,Kodinsk,RU,2021-06-08 14:07:50,58.6881,99.1844,52.95,52,98,5.93
433,Bridlington,GB,2021-06-08 14:07:51,54.0831,-0.1919,72.9,71,80,6.93
434,Isangel,VU,2021-06-08 14:07:51,-19.55,169.2667,69.55,72,100,9.08
435,Moron De La Frontera,ES,2021-06-08 14:07:51,37.1208,-5.454,96.48,15,0,9.04
436,Amethi,IN,2021-06-08 14:07:52,26.15,81.8167,107.13,17,100,10.71
437,Guangyuan,CN,2021-06-08 14:07:52,32.442,105.823,72.1,64,100,3.15
438,Eskisehir,TR,2021-06-08 14:07:52,39.7767,30.5206,62.51,82,75,2.3
439,Severnyy,RU,2021-06-08 14:07:52,50.677,36.5532,69.84,60,75,4.47
440,Antofagasta,CL,2021-06-08 14:05:07,-23.65,-70.4,64.47,62,64,3.58
441,Maroantsetra,MG,2021-06-08 14:07:53,-15.4333,49.7333,71.22,86,82,10.42
442,Aitape,PG,2021-06-08 14:07:53,-3.1374,142.3475,78.44,85,66,3.29
443,Helong,CN,2021-06-08 14:07:53,42.5397,128.9972,59.56,76,89,4.38
444,Sabha,LY,2021-06-08 14:07:54,27.0377,14.4283,102.06,9,6,6.24
445,Coquimbo,CL,2021-06-08 14:07:54,-29.9533,-71.3436,51.53,76,0,3.04
446,Ponta Do Sol,PT,2021-06-08 14:07:54,32.6667,-17.1,81.72,64,81,6.64
447,Baykit,RU,2021-06-08 14:07:55,61.67,96.37,43.43,80,100,8.3
448,Muzhi,RU,2021-06-08 14:07:55,65.3667,64.6667,52.11,33,53,14.16
449,Yerbogachen,RU,2021-06-08 14:07:55,61.2767,108.0108,41.43,71,51,3.83
450,Puerto Leguizamo,CO,2021-06-08 14:07:55,-0.1934,-74.7819,75.78,80,98,1.57
451,Progreso,MX,2021-06-08 14:07:56,21.2833,-89.6667,85.1,71,33,10.63
452,Ahipara,NZ,2021-06-08 14:07:56,-35.1667,173.1667,59.41,83,92,13.73
453,Nola,IT,2021-06-08 14:07:56,40.922,14.5329,78.31,83,93,4.0
454,Dunedin,NZ,2021-06-08 14:07:56,-45.8742,170.5036,49.8,77,99,8.01
455,Bonfim,BR,2021-06-08 14:07:57,3.0833,-59.95,84.04,67,31,4.76
456,Mbigou,GA,2021-06-08 14:07:57,-1.9005,11.906,81.55,64,52,4.03
457,Andenes,NO,2021-06-08 14:07:57,69.3143,16.1194,53.47,81,75,6.91
458,Mbini,GQ,2021-06-08 14:07:58,1.574,9.6134,82.47,77,84,6.6
459,Cozumel,MX,2021-06-08 14:07:58,20.5083,-86.9458,84.18,87,75,4.0
460,Salinopolis,BR,2021-06-08 14:07:58,-0.6136,-47.3561,83.91,72,93,7.92
461,Margate,GB,2021-06-08 14:07:58,51.3813,1.3862,75.06,77,42,5.53
462,Peleduy,RU,2021-06-08 14:07:59,59.6289,112.7406,45.3,54,1,2.86
463,Bijie,CN,2021-06-08 14:07:59,27.3125,105.2942,63.41,94,100,4.54
464,Ossora,RU,2021-06-08 14:07:59,59.2353,163.0719,40.59,93,99,4.05
465,Hualmay,PE,2021-06-08 14:08:00,-11.0964,-77.6139,65.01,79,100,4.14
466,Caravelas,BR,2021-06-08 14:08:00,-17.7125,-39.2481,81.09,64,37,5.53
467,Muros,ES,2021-06-08 14:08:00,42.7762,-9.0603,78.1,33,15,15.97
468,San Felipe,VE,2021-06-08 14:08:00,10.3399,-68.7425,80.53,76,95,1.57
469,Kargasok,RU,2021-06-08 14:08:01,59.0556,80.8572,41.23,78,100,14.88
470,Elsfleth,DE,2021-06-08 14:08:01,53.2375,8.4566,76.14,69,13,9.44
471,Noumea,NC,2021-06-08 14:08:01,-22.2763,166.4572,66.99,99,63,4.65
472,Vieste,IT,2021-06-08 14:08:02,41.8825,16.175,71.53,74,15,10.2
473,Anadyr,RU,2021-06-08 14:08:02,64.75,177.4833,43.3,56,0,9.91
474,Nome,US,2021-06-08 14:06:32,64.5011,-165.4064,37.47,87,90,6.91
475,Rumboci,BA,2021-06-08 14:08:02,43.8322,17.5011,79.39,53,60,9.95
476,Merauke,ID,2021-06-08 14:08:02,-8.4667,140.3333,76.5,90,12,11.1
477,Pokhara,NP,2021-06-08 14:08:03,28.2333,83.9833,73.76,76,93,6.22
478,Kristiansund,NO,2021-06-08 14:08:03,63.1115,7.732,62.65,72,75,8.05
479,Chimbote,PE,2021-06-08 14:05:14,-9.0853,-78.5783,65.93,81,100,7.74
480,Chicama,PE,2021-06-08 14:08:04,-7.8447,-79.1469,64.94,77,95,7.16
481,Tevriz,RU,2021-06-08 14:08:04,57.509,72.4042,56.07,42,40,7.43
482,Saint Marys,US,2021-06-08 14:08:04,30.7305,-81.5465,86.22,69,90,3.0
483,Ulaanbaatar,MN,2021-06-08 14:08:05,47.9077,106.8832,46.53,81,20,5.55
484,Singleton,AU,2021-06-08 14:08:05,-32.5667,151.1833,53.98,94,100,3.0
485,Mosetse,BW,2021-06-08 14:08:05,-20.75,26.65,72.41,28,32,4.43
486,Dalbandin,PK,2021-06-08 14:08:05,28.8947,64.4101,110.37,5,1,8.23
487,Auki,SB,2021-06-08 14:08:06,-8.7676,160.7034,75.81,87,77,5.12
488,Calvinia,ZA,2021-06-08 14:08:06,-31.4707,19.776,54.77,71,100,8.9
489,Kirakira,SB,2021-06-08 14:08:06,-10.4544,161.9205,77.25,84,98,7.09
490,Shitanjing,CN,2021-06-08 14:08:07,39.2342,106.3439,72.97,16,100,15.66
491,Hearst,CA,2021-06-08 14:08:07,49.6835,-83.6665,66.4,53,100,4.76
492,Aksu,CN,2021-06-08 14:08:07,41.1231,80.2644,86.29,18,100,0.47
493,Calama,CL,2021-06-08 14:08:07,-22.4667,-68.9333,57.69,12,0,18.41
494,Marolambo,MG,2021-06-08 14:08:08,-20.05,48.1167,62.42,82,92,2.93
495,Awash,ET,2021-06-08 14:08:08,8.9833,40.1667,76.8,56,76,13.42
496,Kenai,US,2021-06-08 14:08:08,60.5544,-151.2583,51.03,80,1,5.75
497,Navsari,IN,2021-06-08 14:08:09,20.9524,72.9324,85.89,69,6,13.76
498,Manado,ID,2021-06-08 14:03:37,1.487,124.8455,79.57,94,20,1.88
499,Athabasca,CA,2021-06-08 14:06:42,54.7169,-113.2854,46.94,72,50,5.68
500,Nauta,PE,2021-06-08 14:08:09,-4.5061,-73.5757,80.06,77,48,1.95
501,Ponta Delgada,PT,2021-06-08 14:08:09,37.7333,-25.6667,70.52,83,40,10.36
502,Uray,RU,2021-06-08 14:08:10,60.1247,64.7758,58.32,35,62,4.12
503,Lavrentiya,RU,2021-06-08 14:08:10,65.5833,-171.0,33.44,85,87,4.97
504,Fort Morgan,US,2021-06-08 14:08:10,40.2503,-103.8,70.81,63,1,5.75
505,Potosi,BO,2021-06-08 14:08:10,-19.5836,-65.7531,41.45,14,91,4.79
506,Port Hardy,CA,2021-06-08 14:08:11,50.6996,-127.4199,46.58,93,90,5.75
507,Matagami,CA,2021-06-08 14:08:11,49.7502,-77.6328,61.86,45,100,6.64
508,Ayan,RU,2021-06-08 14:08:12,56.45,138.1667,54.93,78,52,6.6
509,Bonito,BR,2021-06-08 14:04:11,-21.1211,-56.4819,71.55,86,78,2.06
510,Haines Junction,CA,2021-06-08 14:08:12,60.7522,-137.5108,41.76,76,0,2.53
511,Aseri,EE,2021-06-08 14:08:12,59.4506,26.8675,60.49,65,18,8.61
512,Ahuimanu,US,2021-06-08 14:08:13,21.4447,-157.8378,74.91,74,20,14.58
513,Umm Lajj,SA,2021-06-08 14:08:13,25.0213,37.2685,87.35,55,5,23.69
514,Lata,PT,2021-06-08 14:08:13,40.1629,-8.3327,84.34,47,2,9.69
515,Morondava,MG,2021-06-08 14:08:14,-20.2833,44.2833,78.26,55,0,11.63
516,Luxor,EG,2021-06-08 14:08:02,25.6989,32.6421,103.8,6,0,19.33
517,Gaeta,IT,2021-06-08 14:08:14,41.2183,13.5628,72.9,70,13,9.13
518,Shasta Lake,US,2021-06-08 14:08:14,40.6804,-122.3708,56.12,54,4,1.52
519,Dingle,PH,2021-06-08 14:08:15,10.9995,122.6711,77.97,88,100,0.13
520,Halifax,CA,2021-06-08 14:08:15,44.6453,-63.5724,89.53,62,84,1.01
521,Pareora,NZ,2021-06-08 14:08:15,-44.4871,171.2132,44.19,97,10,4.83
522,Los Llanos De Aridane,ES,2021-06-08 14:08:16,28.6585,-17.9182,67.75,78,0,3.65
523,Kurayoshi,JP,2021-06-08 14:08:16,35.4333,133.8167,64.17,89,56,2.53
524,Maragogi,BR,2021-06-08 14:08:16,-9.0122,-35.2225,80.67,75,59,6.6
525,Nago,JP,2021-06-08 14:08:16,26.5881,127.9761,77.85,88,100,6.67
526,Oranjemund,NA,2021-06-08 14:08:17,-28.55,16.4333,62.2,73,12,11.95
527,Amuntai,ID,2021-06-08 14:08:17,-2.4177,115.2494,80.26,74,100,0.87
528,Puerto Maldonado,PE,2021-06-08 14:08:17,-12.6,-69.1833,77.4,94,75,1.14
529,Atocha,BO,2021-06-08 14:08:18,-20.9333,-66.2333,37.89,24,94,10.27
530,Bjornevatn,NO,2021-06-08 14:08:18,69.6672,29.9847,59.34,47,20,8.05
